,Unnamed: 0,season_id,date,match_id,home_team_id,away_team_id,old_home_elo,old_away_elo,new_home_elo,new_away_elo,delta_home,delta_away,player_team_id,Player,player_rating,is_home,sign,rating,contribution_pct,beta_mean
23,420,72764,2024-09-28,3356656,459,462,1655.0605084994424,2004.508812749153,1649.2952623716494,2010.2740588769464,-5.765246127792968,5.765246127792968,459,Nélson Semedo,5.3,True,1,5.3,0.15651678699435564,1.5408728243597598
24,421,72764,2024-09-28,3356656,459,462,1655.0605084994424,2004.508812749153,1649.2952623716494,2010.2740588769464,-5.765246127792968,5.765246127792968,459,S. Bueno,6.4,True,1,6.4,0.16281398059298272,1.6028672894404072
25,422,72764,2024-09-28,3356656,459,462,1655.0605084994424,2004.508812749153,1649.2952623716494,2010.2740588769464,-5.765246127792968,5.765246127792968,459,Toti Gomes,6.1,True,1,6.1,0.160375365442565,1.5788596677244942
26,423,72764,2024-09-28,3356656,459,462,1655.0605084994424,2004.508812749153,1649.2952623716494,2010.2740588769464,-5.765246127792968,5.765246127792968,459,R. Aït-Nouri,7.3,True,1,7.3,0.14450186324039754,1.4225885824279585
27,424,72764,2024-09-28,3356656,459,462,1655.0605084994424,2004.508812749153,1649.2952623716494,2010.2740588769464,-5.765246127792968,5.765246127792968,459,André,6.485286783042394,True,1,6.485286783042394,0.15750481607870878,1.550599750109978
28,425,72764,2024-09-28,3356656,459,462,1655.0605084994424,2004.508812749153,1649.2952623716494,2010.2740588769464,-5.765246127792968,5.765246127792968,459,Matheus Cunha,6.1,True,1,6.1,0.15491316722953813,1.5250855457958152
29,426,72764,2024-09-28,3356656,459,462,1655.0605084994424,2004.508812749153,1649.2952623716494,2010.2740588769464,-5.765246127792968,5.765246127792968,459,M. Lemina,6.7,True,1,6.7,0.14770032618224713,1.4540767360085423
30,427,72764,2024-09-28,3356656,459,462,1655.0605084994424,2004.508812749153,1649.2952623716494,2010.2740588769464,-5.765246127792968,5.765246127792968,459,João Gomes,6.0,True,1,6.0,0.17303865921018735,1.7035269676871319
31,428,72764,2024-09-28,3356656,459,462,1655.0605084994424,2004.508812749153,1649.2952623716494,2010.2740588769464,-5.765246127792968,5.765246127792968,459,J. Bellegarde,6.2,True,1,6.2,0.1578649106114916,1.5541448003912977
32,429,72764,2024-09-28,3356656,459,462,1655.0605084994424,2004.508812749153,1649.2952623716494,2010.2740588769464,-5.765246127792968,5.765246127792968,459,J. Strand Larsen,5.6,True,1,5.6,0.15973539717143964,1.5725593229731982
33,430,72764,2024-09-28,3356656,459,462,1655.0605084994424,2004.508812749153,1649.2952623716494,2010.2740588769464,-5.765246127792968,5.765246127792968,462,Alisson,6.3,False,-1,-6.3,0.14288880344182694,1.4067083688392763
34,431,72764,2024-09-28,3356656,459,462,1655.0605084994424,2004.508812749153,1649.2952623716494,2010.2740588769464,-5.765246127792968,5.765246127792968,462,T. A-Arnold,6.5,False,-1,-6.5,0.14178126574627076,1.3958049074929983
35,432,72764,2024-09-28,3356656,459,462,1655.0605084994424,2004.508812749153,1649.2952623716494,2010.2740588769464,-5.765246127792968,5.765246127792968,462,I. Konaté,6.6,False,-1,-6.6,0.13587655270112134,1.337674325836978
